,,,,,18-06-2026 18:44:43,,,,,,,,,
,,,PREFEITURA MUNICIPAL DE CORONEL FABRICIANO,,,,,,,,,,,
,,,ESTADO DE MINAS GERAIS,,,,,,,,,,,
,,,Contratos,,,,,,,,,,,
,,,,,,,,,,,,,,
Contrato,Vigência,,,Fornecedor,,Modalidade,,,,,Valor Inicial,Objeto,,
133/2025,28/07/2026,RICARDO ALVARENGA NEFROLOGIA LTDA [31.306.158/0001-,09 - INEXIGIBILIDADE,,182/2025,,"66000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
132/2025,28/07/2026,CL SERVICOS DE MEDICINA LTDA [36.926.886/0001-46],09 - INEXIGIBILIDADE,,182/2025,,"297000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
131/2025,28/07/2026,CLINICA INFANTIL BRANCA DE NEVE LTDA [21.071.428/0001-,09 - INEXIGIBILIDADE,,182/2025,,"330000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
130/2025,28/07/2026,MSV OTORRINO LTDA [40.791.513/0001-82],09 - INEXIGIBILIDADE,,182/2025,,"132000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
129/2025,04/08/2026,UNIMAG DIAGNOSTICO POR IMAGEM LTDA [23.018.851/0007-,09 - INEXIGIBILIDADE,,14/2025,,"202196,88",,"O objeto do presente credenciamento é a contratação de empresas para realização de procedimentos com finalidade diagnóstica, de forma continuada e complementar ao Sistema Único de Saúde de Coronel Fabriciano, de acordo com a nomenclatura da “Tabela de procedimentos, medicamentos, órteses e próteses e materiais especiais (OPM) do Sistema Único de Saúde - SUS” - grupo 02 – procedimentos com finalidade diagnóstica”, os valores da referida tabela se encontram disponíveis no sítio ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 33 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"eletrônico: https://sigtap.datasus.gov.br/tabela-unificada/app/sec/inicio.jsp,em conformidade com os planos operativos constantes no Anexo I do Termo de Referência, para atender às demandas da Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal.",,
128/2025,24/02/2026,TEX CONSTRUTORA E LOCACOES LTDA [27.095.098/0001-64],05 - DISPENSA DE LICITAÇÃO,,201/2025,,"195755,00",,"Contratação da empresa TEX CONSTRUTORA E LOCAÇÕES LTDA, para prestação de serviço de concretagem, com concreto estrutural FCK 25 Mpa bombeado, com transporte, lançamento, bombeamento, adensamento e acabamento, para atendimento das demandas emergenciais decorrentes dos desastres provocados pelas chuvas intensas que acometeram o Município de Coronel Fabriciano, conforme Decreto Municipal nº 8.799, de 19 de janeiro de 2025, ao valor global de R$ 195.755,00 (cento e noventa e cinco mil, setecentos e cinquenta e cinco reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
127/2025,20/09/2026,RIBEIRO ALVIM ENGENHARIA LTDA [18.137.190/0001-59],04 - CONCORRÊNCIA,,188/2025,,"1409567,36",,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para prestação de serviço de execução de reconstrução/recuperação da ponte entre os Bairros Santa Helena e Santa Terezinha, afetada pelas chuvas ocorridas em dezembro de 2024, no Município de Coronel Fabriciano/MG, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,
126/2025,31/12/2025,HOTEL PANORAMA FABRICIANO LTDA [07.119.963/0001-58],05 - DISPENSA DE LICITAÇÃO,,12/2025,,"40342,50",,"Contratação da empresa no ramo de hotelaria para serviços de hospedagem em apartamento quarto individual classe standard, com alimentação (café da manhã, almoço e jantar), destinados a hospedaria dos profissionais e coordenação que realizarão trabalho de procedimentos diagnósticos de oftalmologia, objeto de contrato 217-2021, em atendimento a Secretária de Governança da Saúde de Coronel Fabriciano-MG, tendo como fonte de receita Recursos Não Vinculados de Impostos, nos Termos do Edital da Dispensa Eletrônica n 004-2025, a que corresponde este pacto. ",,
125/2025,23/07/2026,SANTANA SERVICOS MEDICOS LTDA [26.202.552/0001-76],09 - INEXIGIBILIDADE,,182/2025,,"297000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
124/2025,23/07/2026,S.GOUVEA SAUDE LTDA [05.658.744/0001-11],09 - INEXIGIBILIDADE,,182/2025,,"198000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
123/2025,23/07/2026,VILELA ROCHA SERVICOS MEDICOS LTDA [36.231.599/0001-,09 - INEXIGIBILIDADE,,182/2025,,"66000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
122/2025,23/07/2026,WERNECK E FILHOS CLINICA CIRURGICA LTDA [59.073.903,09 - INEXIGIBILIDADE,,182/2025,,"660000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 34 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
121/2025,22/07/2026,CALAZANS PERSONAL LTDA [48.045.186/0001-21],09 - INEXIGIBILIDADE,,136/2025,,"779760,00",,"O objeto do presente edital é o credenciamento de pessoa jurídica para realizar atividade de orientação em atividades lúdicas e físicas, para participantes do Programa “MEXA-SE HÁBITOS DE VIDA SAUDÁVEL”, que são eles: educador físico, psicólogo e nutricionista, em conformidade com o plano operativo constante no Termo de Referência, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,
120/2025,17/07/2026,MELIM COMERCIAL LTDA [49.608.132/0001-90],30 - PREGÃO ELETRÔNICO,,118/2025,,"16600,00",,"Aquisição de materiais esportivos, caixa de som e camisas, para utilização no “Programa Mexa-se: Hábitos de Vida Saudável”, desenvolvido pelo Município como prática preventiva e de promoção da saúde, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita: Recursos não Vinculados de Impostos.

",,
119/2025,17/07/2026,"MACEDO & SANTOS IMPORTACAO, DISTRIBUICAO E ",30 - PREGÃO ELETRÔNICO,,118/2025,,"13300,00",,"Aquisição de materiais esportivos, caixa de som e camisas, para utilização no “Programa Mexa-se: Hábitos de Vida Saudável”, desenvolvido pelo Município como prática preventiva e de promoção da saúde, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita: Recursos não Vinculados de Impostos.

",,
118/2025,17/07/2026,ZÊNITE COMERCIAL LTDA [24.687.735/0001-01],30 - PREGÃO ELETRÔNICO,,118/2025,,"17820,00",,"Aquisição de materiais esportivos, caixa de som e camisas, para utilização no “Programa Mexa-se: Hábitos de Vida Saudável”, desenvolvido pelo Município como prática preventiva e de promoção da saúde, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita: Recursos não Vinculados de Impostos.

",,
117/2025,17/07/2026,JOSIAS ALVES DE OLIVEIRA JUNIOR - FILIAL [43.961.339,30 - PREGÃO ELETRÔNICO,,118/2025,,"3680,00",,"Aquisição de materiais esportivos, caixa de som e camisas, para utilização no “Programa Mexa-se: Hábitos de Vida Saudável”, desenvolvido pelo Município como prática preventiva e de promoção da saúde, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita: Recursos não Vinculados de Impostos.

",,
116/2025,17/07/2026,DUDA SHOP STORE COMERCIO DE ELETROELETRONICOS ,30 - PREGÃO ELETRÔNICO,,118/2025,,"9820,00",,"Aquisição de materiais esportivos, caixa de som e camisas, para utilização no “Programa Mexa-se: Hábitos de Vida Saudável”, desenvolvido pelo Município como prática preventiva e de promoção da saúde, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita: Recursos não Vinculados de Impostos.

",,
115/2025,16/07/2026,TOP TRAINER ACADEMIA LTDA [51.943.076/0001-91],09 - INEXIGIBILIDADE,,136/2025,,"779760,00",,"O objeto do presente edital é o credenciamento de pessoa jurídica para realizar atividade de orientação em atividades lúdicas e físicas, para participantes do Programa “MEXA-SE HÁBITOS DE VIDA SAUDÁVEL”, que são eles: educador físico, psicólogo e nutricionista, em conformidade com o plano operativo constante no Termo de Referência, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,
114/2025,16/07/2026,SIQUEIRA SAUDE LTDA [61.346.498/0001-33],25 - CREDENCIAMENTO,,209/2023,,"72000,00",,"credenciamento de pessoa jurídica, que aceitem as exigências estabelecidas pelas normas do SUS e do direito administrativo, para fornecer serviços de consultas médicas no território de Coronel Fabriciano, em conformidade com a ""Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema de Único de Saúde - SUS"", tendo como fonte de receita, Recursos não Vinculados de Impostos e Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal e Estadual.",,
113/2025,15/07/2026,EDMILSON CAETANO DA SILVA-ART INOX [14.453.647/0001-,30 - PREGÃO ELETRÔNICO,,137/2025,,"23800,00",,"Aquisição de troféus e medalhas para premiação na realização de eventos esportivos no Município de Coronel Fabriciano/MG, em atendimento a ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 35 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"Secretaria de Governança da Saúde, tendo como fonte de receita: Recursos não Vinculados de Impostos.",,
112/2025,15/07/2026,AK INOVACOES LTDA [53.696.164/0001-61],30 - PREGÃO ELETRÔNICO,,137/2025,,"50943,00",,"Aquisição de troféus e medalhas para premiação na realização de eventos esportivos no Município de Coronel Fabriciano/MG, em atendimento a Secretaria de Governança da Saúde, tendo como fonte de receita: Recursos não Vinculados de Impostos.",,
111/2025,16/07/2026,LABORATORIO CERTIFICAR LTDA [11.166.489/0001-92],30 - PREGÃO ELETRÔNICO,,156/2025,,"95000,00",,"Contratação de empresa, para prestação de serviços de coleta, recoleta e análise bacteriológica e físico-química dos padrões de potabilidade e da água tratada nos equipamentos de hemodiálise, sistema de tratamento, armazenamento e distribuição de água para hemodiálise, água tratada do reuso e água tratada por osmose reversa, para processamento de produtos para saúde das unidades assistenciais do HJMM e água consumida na instituição, conforme condições, quantidades, exigências e estimativas estabelecidas, para atender as demandas do Hospital Doutor José Maria Morais, em atendimento à Secretaria de Governança da Saúde, tendo como fonte receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual.",,
110/2025,07/07/2026,T R P ANACLETO NUTRICAO E SAUDE [41.163.482/0001-88],09 - INEXIGIBILIDADE,,136/2025,,"82080,00",,"O objeto do presente edital é o credenciamento de pessoa jurídica para realizar atividade de orientação em atividades lúdicas e físicas, para participantes do Programa “MEXA-SE HÁBITOS DE VIDA SAUDÁVEL”, que são eles: educador físico, psicólogo e nutricionista, em conformidade com o plano operativo constante no Termo de Referência, tendo como fonte de receita, Recursos não Vinculados de Impostos.

",,
109/2025,07/07/2026,MILAYNE RODRIGUES COSTA ARAUJO [19.280.246/0001-92],09 - INEXIGIBILIDADE,,136/2025,,"779760,00",,"O objeto do presente edital é o credenciamento de pessoa jurídica para realizar atividade de orientação em atividades lúdicas e físicas, para participantes do Programa “MEXA-SE HÁBITOS DE VIDA SAUDÁVEL”, que são eles: educador físico, psicólogo e nutricionista, em conformidade com o plano operativo constante no Termo de Referência, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,
108/2025,07/07/2026,G S L VALADARES [54.438.483/0001-30],09 - INEXIGIBILIDADE,,136/2025,,"779760,00",,"O objeto do presente edital é o credenciamento de pessoa jurídica para realizar atividade de orientação em atividades lúdicas e físicas, para participantes do Programa “MEXA-SE HÁBITOS DE VIDA SAUDÁVEL”, que são eles: educador físico, psicólogo e nutricionista, em conformidade com o plano operativo constante no Termo de Referência, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,
