,,,,,,18-06-2026 18:43:20,,,,,,
,,,PREFEITURA MUNICIPAL DE CORONEL FABRICIANO,,,,,,,,,
,,,ESTADO DE MINAS GERAIS,,,,,,,,,
,,,Lista de Processos Licitatórios,,,,,,,,,
,,,,,,,,,,,,
Processo,Modalidade,,,Nro. Modalidade,Abertura,,,,Situação,Objeto,,
,,,,,,,,Publicação,,,,
Exercício: 2026,,,,República Federativa do Brasil,,,,Página: 5 de, 32
Processo,Modalidade,Nro. Modalidade,Abertura,,,Situação,Objeto,,
,,,,,Publicação,,,,
19/2026,INEXIGIBILIDADE,6,16-03-2026 12:00 <br> 16-,,12-03-2026,Homologado,"Credenciamento de pessoas jurídicas especializadas para a prestação de serviços de bucomaxilofacial, consultas, procedimentos e cirurgias de urgência, no Município de Coronel Fabriciano, conforme Resolução n º 020 de 19 de dezembro de 2025, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
17/2026,INEXIGIBILIDADE,7,13-03-2026 12:00 <br> 13-,,12-03-2026,Homologado,"Credenciamento de empresas especializadas para a prestação de serviços oftalmológicos, abrangendo consultas especializadas, exames diagnósticos complementares e procedimentos terapêuticos, conforme a tabela diferenciada aprovada pelo conselho municipal de saúde por meio da resolução nº 030, de 15 de janeiro de 2019, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal.",,
20/2026,INEXIGIBILIDADE,8,12-03-2026 13:00 <br> 12-,,17-03-2026,Homologado,"Contratação da empresa FALAMANSA PRODUÇÕES ARTÍSTICAS LTDA, representante exclusiva da Banda FALAMANSA, para apresentação de show artístico musical no 3º Festival de Inverno, a ser realizado no dia 18 de julho de 2026, no Distrito de Cocais no Município de Coronel Fabriciano/MG, no valor global de R$ 330.000,00 (trezentos e trinta mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
4/2026,CONCORRÊNCIA,1,12-03-2026 13:00 <br> 12-,,03-02-2026,Homologado,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para execução de serviços de pavimentação e drenagem da Rua Dez (Estrada da Amizade), Bairro São Vicente, no Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Obras e Serviços Urbanos, tendo como fonte de receita, Outras Transferências de Convênios ou Instrumentos Congêneres da União e Recursos não Vinculados de Impostos.",,
10/2026,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,84,10-03-2026 13:30 <br> 10-,,20-02-2026,Homologado,"Registro de Preços para futura e eventual aquisição de materiais odontológicos, para atender a demanda dos consultórios odontológicos das Unidades Básicas de Saúde e do Centro de Especialidades Odontológicas (CEO), da Secretaria de Governança da Saúde de Coronel Fabriciano, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal.",,
18/2026,INEXIGIBILIDADE,5,10-03-2026 13:00 <br> 10-,,13-03-2026,Homologado,"Contratação da empresa ARIANA MARTINS EMPREENDIMENTOS LTDA, para  locação de imóvel localizado na Rua Itaparica nº 709, Bairro Giovannini, Coronel Fabriciano/MG, para funcionamento do Setor de Endemias, em atendimento à Secretaria de Governança da Saúde, ao valor global de R$ 72.000,00 (setenta e dois mil reais), para o período de 12 (doze) meses, tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso V, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
9/2026,DISPENSA DE LICITAÇÃO,1,05-03-2026 13:00 <br> 05-,,23-02-2026,Homologado,"Contratação de empresa, para prestação de serviços de consultoria técnica, destinada à execução do projeto “Famílias Acolhedoras: Ampliando Corações e Lares”, visando o fortalecimento e a ampliação do serviço de acolhimento em família acolhedora do Município de Coronel Fabriciano/MG, compreendendo a realização de diagnóstico situacional, elaboração e execução de plano de mobilização e comunicação, desenvolvimento de ações de sensibilização comunitária, formação inicial de famílias interessadas e monitoramento/avaliação dos resultados, em atendimento à Secretaria de Governança de Assistência Social, tendo como fonte de receita, Recursos Vinculados a Fundos.",,
7/2026,PREGÃO ELETRÔNICO,3,05-03-2026 13:00 <br> 05-,,13-02-2026,Homologado,"Contratação de empresa, para manutenção preventiva e corretiva em geradores de energia, com substituição de peças e acessórios, com disponibilidade de atendimento 24 horas por dia, 7 dias por semana, pelo período de 12 (doze) meses, em atendimento à Secretaria de Governança da Saúde e Secretaria de Governança de Gestão e Transparência, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual e Recursos Não Vinculados de Impostos.",,
15/2026,INEXIGIBILIDADE,4,03-03-2026 16:00 <br> 03-,,06-03-2026,Homologado,"Contratação da empresa LL VILAS EVENTOS LTDA, representante exclusiva da Cantora Gospel ISADORA POMPEO, para apresentação no 6º Festival Gospel, a ser realizado no dia 23 de maio de 2026, na Praça da Estação no Município de Coronel Fabriciano/MG, no valor global de R$ 270.000,00 (duzentos e setenta mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
14/2026,INEXIGIBILIDADE,2,03-03-2026 14:30 <br> 03-,,06-03-2026,Homologado,"Contratação da empresa JUNGLE CONSULTORIA E SOLUÇÕES SOCIAIS LTDA, para capacitação presencial dos servidores da proteção social básica e especial, para utilização do SISTEMA GESUAS, em atendimento à Secretaria de Governança de Assistência Social, no valor global de R$ 6.008,46 (seis mil, oito reais e quarenta e seis centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74, inciso III, alínea “f”, da Lei Federal nº 14.133/21.
",,
Exercício: 2026,,,,República Federativa do Brasil,,,,Página: 6 de, 32
Processo,Modalidade,Nro. Modalidade,Abertura,,,Situação,Objeto,,
,,,,,Publicação,,,,
,,,,,,,"
",,
13/2026,INEXIGIBILIDADE,3,03-03-2026 13:00 <br> 03-,,06-03-2026,Homologado,"Contratação da empresa VIAÇÃO SÃO ROQUE LTDA, para fornecimento de recargas de vale transporte, no cartão magnético do coletivo Cava Grande/MG, com utilização efetiva em despesas de deslocamento residência/trabalho e vice-versa, através do sistema de transporte coletivo público, em atendimento aos servidores que trabalham nas diversas Secretarias de Governança da Prefeitura Municipal de Coronel Fabriciano/MG, ao valor global de R$ 31.641,60 (trinta e um mil, seiscentos e quarenta e um reais e sessenta centavos), tendo como fonte de receita, Transferências do Fundeb – Impostos e Transferências de Impostos e Recursos não Vinculados de Impostos, nos termos do art. 74, inciso I, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
6/2026,CHAMADA PÚBLICA,1,27-02-2026 14:00 <br> 27-,,06-02-2026,Homologado,"Aquisição de Hortifrútis e Alimentos Processados provenientes da Agricultura Familiar para manutenção da Alimentação Escolar Rede Municipal de Ensino, CMEI’S, Creches, Entidades Conveniadas no Município de Coronel Fabriciano, para o ano de 2026, utilizando recurso do Governo Federal: Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE). ",,
239/2025,PREGÃO ELETRÔNICO,1,25-02-2026 13:00 <br> 25-,,11-02-2026,Homologado,"Aquisição de gêneros alimentícios do tipo hortifrutigranjeiros, em atendimento à Secretaria de Governança de Assistência Social; Secretaria de Governança Educacional e Cultura e Secretaria de Governança da Saúde, para o ano de 2026, tendo como fonte a receita, Transferências de Recursos do FNDE referentes ao Programa Nacional de Alimentação Escolar (PNAE), Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Estruturação da Rede de Serviços Públicos de Saúde e Recursos não Vinculados de Impostos.",,
11/2026,DISPENSA DE LICITAÇÃO,2,23-02-2026 13:00 <br> 23-,,26-02-2026,Homologado,"Contratação do HOSPITAL SÃO SEBASTIÃO DE RAUL SOARES, para realização de cirurgia de mamoplastia redutora, incluindo os atos pré-operatórios, procedimento cirúrgico e acompanhamento pós-operatório imediato e tardio, bem como todos os insumos, materiais, equipe técnica especializada e estrutura hospitalar necessários à execução integral do procedimento, para cumprimento de decisão judicial em face do Município de Coronel Fabriciano, exarada nos autos do processo nº 5006117-45.2024.8.13.0194, em favor de Charla Guimarães Lanna, em atendimento à Secretaria de Governança da Saúde, ao valor global de R$ 14.800,00 (quatorze mil e oitocentos reais), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores. ",,
5/2026,CONCORRÊNCIA,2,23-02-2026 13:00 <br> 23-,,30-01-2026,Homologado,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão-de-obra, materiais, equipamentos,  ferramentas, sinalização orientativa do trânsito durante a execução dos serviços, vigilância de materiais, administração, transporte, alimentação, uniforme, Epí’s, limpeza, manutenção e substituição de peças do sistema de dispositivos de drenagem, incluindo limpeza de bocas de lobo, galerias, poços de visita, canaletas e substituição de tampão de poço de visita quadro, grelha de bocas de lobo, alteamento de poço de visita e assentamento de meio-fio,  em diversas ruas do Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Obras e Serviços Urbanos, tendo como fonte receita, Recursos não Vinculados de Impostos.",,
2/2026,CONCORRÊNCIA,3,10-02-2026 13:00 <br> 10-,,22-01-2026,Homologado,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para execução de construção de Unidade Básica de Saúde (UBS Tipo II), Bairro Morada do Vale, no Município de Coronel Fabriciano/MG, conforme proposta nº 15248.0340001/25-002, do NOVO PAC, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal e Recursos não Vinculados de Impostos.",,
233/2025,PREGÃO ELETRÔNICO,92,09-02-2026 13:30 <br> 09-,,07-01-2026,Homologado,"Aquisição de veículo automotor tipo picape, para atender ao plano de trabalho do Município de Coronel Fabriciano, aprovado em resposta ao “Acordo Judicial para Reparação Integral e Definitiva Relativa ao Rompimento da Barragem de Fundão”, afim de suprir a demanda do Departamento de Endemias e Zoonoses, nas ações de borrifação “Fumacê”, para o combate às arboviroses, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal. ",,
230/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,96,05-02-2026 13:00 <br> 05-,,19-01-2026,Homologado,"Futura e eventual aquisição de Pães para assegurar a continuidade de fornecimento nas unidades do Sistema Único de Assistência Social - SUAS sob gestão da Secretaria de Governança de Assistência Social, para Hospital Dr. José Maria Morais, Unidade de Pronto Atendimento –, Centro de Atenção Psicossocial – CAPS II, Centro de Atenção Psicossocial Infanto-Juvenil - CAPSI sob gestão da Secretaria de Governança da Saúde e Secretaria de Governança Educacional e Cultura para o ano de 2026, conforme condições, quantidades e ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,Página: 7 de, 32
Processo,Modalidade,Nro. Modalidade,Abertura,,,Situação,Objeto,,
,,,,,Publicação,,,,
,,,,,,,"exigências estabelecidas neste instrumento, tendo como fonte de receita: Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos Não Vinculados de Impostos",,
235/2025,CONCORRÊNCIA,26,02-02-2026 13:00 <br> 02-,,09-01-2026,Homologado,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para execução da obra de construção de Unidade Básica de Saúde no Bairro Santa Terezinha II, no Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal.",,
236/2025,CONCORRÊNCIA,25,30-01-2026 13:30 <br> 30-,,12-01-2026,Homologado,"da presente licitação é a contratação de empresa especializada na área de engenharia para execução de obra de construção de unidade básica de saúde no bairro Melo Viana, Coronel Fabriciano/MG, com fornecimento de mão de obra, materiais e equipamentos, em atendimento à Secretaria de Governança de Saúde em conformidade com o Programa Especial de Saúde do Rio Doce, visando o fortalecimento, ampliação e melhorias da infraestrutura de saúde através do Eixo 3, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal.",,
3/2026,INEXIGIBILIDADE,1,30-01-2026 13:00 <br> 30-,,29-01-2026,Homologado,"Credenciamento de empresas, para prestação de serviços de exames diagnósticos de imagem, abrangendo radiologia, ultrassonografia e tomografia, conforme os grupos e subgrupos estabelecidos na tabela diferenciada, aprovada pelo Conselho Municipal de Saúde nº 040, de 07 de maio de 2019, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal.",,
229/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,97,30-01-2026 13:00 <br> 30-,,15-01-2026,Homologado,"Registro de Preços para futura e eventual aquisição de carnes e frios, para atendimento às demandas da Secretaria de Governança da Saúde/Hospital Doutor José Maria Morais, Secretaria de Governança de Assistência Social e Secretaria de Governança Educacional e Cultura, para o ano de 2026, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual, Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar - PNAE e Recursos não Vinculados de Impostos.",,
234/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,94,28-01-2026 13:00 <br> 28-,,12-01-2026,Homologado,"Futura e eventual aquisição de fita reagente e glicosímetro para aferição de glicemia capilar da marca Roche (modelo ACCU-CHEK ACTIVE), para dispensação aos pacientes portadores de diabetes mellitus tipo 1 (DM1), diabetes mellitus tipo 2 (DM2) em insulinoterapia e diabetes gestacional (DG), nas farmácias municipais e ambulatórios de enfermagem das Unidades Básicas de Saúde, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal,  Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual e Recursos não Vinculados de Impostos. ",,
217/2025,PREGÃO ELETRÔNICO REGISTRO DE PREÇO,95,28-01-2026 13:30 <br> 28-,,14-01-2026,Homologado,"Registro de Preço para futura e eventual aquisição contínua dos medicamentos para administrar nos pacientes internados / atendidos no hospital Dr. José Maria Morais (HJMM), para administrar nos pacientes atendidos na upa 24 horas Dr. Walter Luiz Winter Maia, para dispensar para os pacientes atendidos e acompanhados pela atenção básica, atenção especializada e saúde mental da secretaria de governança da saúde do município de Coronel Fabriciano/MG, com vigência de 12 (doze) meses, tendo como fonte de receitas, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
227/2025,PREGÃO ELETRÔNICO,89,21-01-2026 13:00 <br> 21-,,29-12-2025,Homologado,"Aquisição de veículo utilitário, zero quilômetro, adaptado com compartimentos específicos para o transporte seguro de animais de pequeno porte, visando atender às necessidades operacionais do Centro de Controle de Zoonoses da Secretaria de Governança da Saúde do Município de Coronel Fabriciano/MG, tendo como fonte de receita, Recurso Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal. ",,
226/2025,PREGÃO ELETRÔNICO,63,21-01-2026 13:00 <br> 21-,,30-12-2025,Homologado,"Contratação de empresa, para manutenção preventiva e corretiva, com fornecimento de peças novas de um elevador Montele EL-H3 (Versão 2017 do EL-2000), instalado no prédio principal da Prefeitura Municipal de Coronel Fabriciano, preservando a segurança e promovendo a acessibilidade, pelo período de 12 (doze) meses, em atendimento à Secretaria de Governança de Planejamento, Meio Ambiente e Habitação, tendo como fonte de receita, Recursos Não Vinculados de Impostos.",,
224/2025,PREGÃO ELETRÔNICO,91,21-01-2026 12:59 <br> 21-,,30-12-2025,Homologado,"Aquisição e instalação de pontos de acesso à internet sem fio (Access Points) de tecnologia Wi-Fi 7, destinados à modernização e ampliação da infraestrutura de rede sem fio da Escola Municipal Reverendo Mario Dos Santos, garantindo maior desempenho, estabilidade, segurança e cobertura nas áreas internas e externas em atendimento a Secretaria de Governança Educacional e Cultura, tendo como fonte de receita, Transferências do Fundeb – Impostos e Transferências de Impostos.",,
216/2025,PREGÃO ELETRÔNICO,93,21-01-2026 13:00 <br> 21-,,29-12-2025,Revogado,":  Aquisição de equipamentos de tecnologia da informação, destinados a atender às demandas da Secretaria, Escolas Municipais e CMEIS, em atendimento à Secretaria de ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,Página: 8 de, 32
Processo,Modalidade,Nro. Modalidade,Abertura,,,Situação,Objeto,,
,,,,,Publicação,,,,
,,,,,,,"Governança Educacional e Cultura, tendo como fonte de receita, Transferências do Fundeb – Complementação da União – VAAT.",,
225/2025,PREGÃO ELETRÔNICO,90,16-01-2026 13:00 <br> 16-,,26-12-2025,Homologado,"Contratação de empresa para prestação de serviços de assessoria, consultoria e realização do Festival de Férias, para 750 alunos do 2° ao 8° ano do Ensino Fundamental, matriculados nas Escolas Municipais, incluindo contratação de monitores e professores e fornecimento de todo o material necessário para realização do referido Festival, para três núcleos, a ser realizado nos meses de janeiro e julho de 2026, em atendimento à Secretaria de Governança Educacional e Cultura, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,
238/2025,DISPENSA DE LICITAÇÃO,67,14-01-2026 13:00 <br> 14-,,16-01-2026,Homologado,"Contratação da empresa OLIVEIRA FOODS ATACAREJO LTDA, para fornecimento de hortifrutigranjeiros, utilizados na preparação de refeições, para atender aos alunos da rede municipal de ensino, pacientes atendidos pelo Hospital Doutor José Maria Morais, UPA 24 horas, CAPS, internos do Serviço de Acolhimento Bem Viver e usuários da cozinha comunitária, pelo período de 06 (seis) meses, ao valor global de R$ 274.368,10 (duzentos e setenta e quatro mil, trezentos e sessenta e oito reais e dez centavos), tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual e Recursos não Vinculados de Impostos, nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores. ",,
